tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255431	0	live	ilvA	STM3905	PLP-dependent threonine dehydratase				NC_003197.2	4113843	4115397	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1254417	0	live	invC	STM2894	EscN/YscN/HrcN family type III secretion system ATPase				NC_003197.2	3036684	3037979	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1254402	0	live	sicP	STM2879	chaperone protein SicP				NC_003197.2	3023696	3024095	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1254295	0	live	hin	STM2772	DNA-invertase				NC_003197.2	2914839	2915418	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1253215	0	live	STM1697	STM1697	putative diguanylate cyclase/phosphodiesterase domain 2				NC_003197.2	1789089	1789692	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252520	0	live	STM1002	STM1002	diaminopropionate ammonia-lyase				NC_003197.2	1093850	1095075	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252267	0	live	tolA	STM0747	cell envelope integrity protein TolA				NC_003197.2	814607	815843	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252876	0	live	aroD	STM1358	3-dehydroquinate dehydratase				NC_003197.2	1439608	1440377	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1256199	0	live	spvB	PSLT039, spvA	Salmonella plasmid virulence: hydrophilic protein				NC_003277.2	28185	29960	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255887	0	live	hfq	STM4361	RNA chaperone Hfq				NC_003197.2	4604579	4604899	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255860	0	live	efp	STM4334	elongation factor P				NC_003197.2	4579617	4580192	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1254819	0	live	hflB	STM3296	ATP-dependent metalloprotease				NC_003197.2	3464697	3466631	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1254552	0	live	stdA	STM3029	putative fimbrial-like protein				NC_003197.2	3191126	3191849	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1254389	0	live	sprB	STM2866	transcriptional regulator				NC_003197.2	3010974	3011735	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1254322	0	live	stpA	STM2799	DNA-binding protein				NC_003197.2	2947229	2947770	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1253496	0	live	fliL	STM1975	flagellar basal body-associated protein FliL				NC_003197.2	2063043	2063527	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1253442	0	live	cheA	STM1921	sensory histitine protein kinase				NC_003197.2	2017175	2019201	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252923	0	live	sseG	STM1405	pathogenicity island 2 effector protein SseG				NC_003197.2	1488741	1489434	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252217	0	live	seqA	STM0697	replication initiation regulator SeqA				NC_003197.2	759184	759736	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252019	0	live	cueR	STM0499	Cu(I)-responsive transcriptional regulator				NC_003197.2	560548	560975	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1256112	0	live	rob	STM4586	transcriptional regulator				NC_003197.2	4842684	4843570	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255791	0	live	soxS	STM4265	AraC family transcriptional regulator				NC_003197.2	4503986	4504404	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1253893	0	live	flk	STM2371	flagella biosynthesis regulator				NC_003197.2	2483580	2484595	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1256202	0	live	spvD	PSLT037, spvC	Salmonella plasmid virulence: hydrophilic protein				NC_003277.2	26267	26917	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1256127	0	live	traJ	PSLT075	conjugative transfer: regulation				NC_003277.2	61581	62267	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1256084	0	live	rimI	STM4558	ribosomal-protein-alanine N-acetyltransferase				NC_003197.2	4812649	4813115	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1256070	0	live	dnaT	STM4544	primosomal protein DnaI				NC_003197.2	4803550	4804099	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1256059	0	live	tsr	STM4533	methyl-accepting chemotaxis protein II				NC_003197.2	4790085	4791761	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255997	0	live	miaE	STM4471	tRNA 2-methylthio-N6-isopentenyl adenosine(37) hydroxylase MiaE				NC_003197.2	4713363	4714175	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255952	0	live	srfJ	STM4426	lysosomal glucosyl ceramidase				NC_003197.2	4669025	4670374	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255877	0	live	STM4351	STM4351	arginine ABC transporter substrate-binding protein				NC_003197.2	4595420	4596166	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255846	0	live	STM4320	STM4320	MerR family transcriptional regulator				NC_003197.2	4566008	4566347	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255845	0	live	phoN	STM4319	phosphatase PAP2 family protein				NC_003197.2	4563605	4564364	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255816	0	live	proP	STM4290	proline/betaine transporter				NC_003197.2	4530938	4532488	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255803	0	live	nrfA	STM4277	ammonia-forming cytochrome c nitrite reductase subunit c552				NC_003197.2	4515928	4517556	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255782	0	live	ssb	STM4256	ssDNA-binding protein				NC_003197.2	4476202	4476832	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255770	0	live	yjbO	STM4244	phage shock protein G				NC_003197.2	4465129	4465384	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255763	0	live	lexA	STM4237	repressor LexA				NC_003197.2	4459198	4459872	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255679	0	live	rpoB	STM4153	DNA-directed RNA polymerase subunit beta				NC_003197.2	4365911	4369949	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255674	0	live	nusG	STM4148	transcription termination/antitermination protein NusG				NC_003197.2	4362404	4362960	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255608	0	live	tpiA	STM4081	triose-phosphate isomerase				NC_003197.2	4290278	4291058	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255533	0	live	glnA	STM4007	type I glutamate--ammonia ligase				NC_003197.2	4215612	4217110	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255531	0	live	glnG	STM4005	nitrogen regulation protein NR(I)				NC_003197.2	4212870	4214288	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255523	0	live	dsbA	STM3997	protein disulfide oxidoreductase DsbA				NC_003197.2	4204196	4204835	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255501	0	live	tatC	STM3975	twin arginine-targeting protein translocase TatC				NC_003197.2	4181326	4182105	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255491	0	live	metE	STM3965	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase				NC_003197.2	4169764	4172039	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255465	0	live	cyaA	STM3939	adenylate cyclase				NC_003197.2	4146193	4148926	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255444	0	live	rfe	STM3918	undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase				NC_003197.2	4127086	4128189	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255401	0	live	gidA	STM3874	tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG				NC_003197.2	4081911	4083812	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255400	0	live	gidB	STM3873	16S rRNA (guanine(527)-N(7))-methyltransferase RsmG				NC_003197.2	4081185	4081820	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255304	0	live	STM3780	STM3780	fructose-1,6-bisphosphate aldolase				NC_003197.2	3979842	3980709	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255223	0	live	cysE	STM3699	serine O-acetyltransferase				NC_003197.2	3894130	3894963	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255168	0	live	bisC	STM3644	trimethylamine N-oxide reductase I catalytic subunit				NC_003197.2	3830332	3832677	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255128	0	live	STM3605	STM3605	endolysin				NC_003197.2	3779114	3779474	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255114	0	live	uspA	STM3591	universal stress global response regulator UspA				NC_003197.2	3760693	3761301	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255000	0	live	cysG	STM3477	uroporphyrinogen-III C-methyltransferase				NC_003197.2	3627463	3628849	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1254929	0	live	def	STM3406	peptide deformylase				NC_003197.2	3576933	3577452	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1254790	0	live	yraP	STM3267	osmotically-inducible protein OsmY				NC_003197.2	3436340	3436926	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1254771	0	live	garR	STM3248	2-hydroxy-3-oxopropionate reductase				NC_003197.2	3416460	3417368	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1254719	0	live	yqiC	STM3196	putative cytoplasmic protein				NC_003197.2	3358881	3359247	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1254692	0	live	STM3169	STM3169	C4-dicarboxylate ABC transporter substrate-binding protein				NC_003197.2	3331597	3332587	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1254684	0	live	metC	STM3161	cystathionine beta-lyase				NC_003197.2	3320989	3322189	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1254640	0	live	STM3117	STM3117	putative lactoylglutathione lyase				NC_003197.2	3276387	3276826	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1254635	0	live	mltC	STM3112	murein transglycosylase C				NC_003197.2	3270160	3271245	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1254629	0	live	ansB	STM3106	L-asparaginase II				NC_003197.2	3265488	3266704	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1254609	0	live	speA	STM3086	arginine decarboxylase				NC_003197.2	3248933	3251005	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1254449	0	live	pcm	STM2926	protein-L-isoaspartate O-methyltransferase				NC_003197.2	3067865	3068508	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1254415	0	live	invJ	STM2892	antigen presentation protein SpaN				NC_003197.2	3035253	3036271	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1254414	0	live	spaO	STM2891	type III secretion system protein SpaO				NC_003197.2	3034342	3035261	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1254410	0	live	spaS	STM2887	EscU/YscU/HrcU family type III secretion system export apparatus switch protein				NC_003197.2	3031540	3032617	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1254404	0	live	iacP	STM2881	putative acyl carrier protein				NC_003197.2	3024419	3024672	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1254087	0	live	purG	STM2565	phosphoribosylformylglycinamidine synthase				NC_003197.2	2708255	2712297	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1254066	0	live	yfhP	STM2544	Fe-S cluster assembly transcriptional regulator IscR				NC_003197.2	2682932	2683441	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1254065	0	live	nifS	STM2543	IscS subfamily cysteine desulfurase				NC_003197.2	2681537	2682767	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1254048	0	live	ndk	STM2526	nucleoside-diphosphate kinase				NC_003197.2	2660070	2660510	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1254003	0	live	acrD	STM2481	aminoglycoside/multidrug transporter subunit AcrD				NC_003197.2	2593632	2596759	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1253959	0	live	yfeJ	STM2437	putative GMP synthase				NC_003197.2	2549801	2550528	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1253958	0	live	ptsJ	STM2436	transcriptional regulator PtsJ				NC_003197.2	2548498	2549794	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1253957	0	live	pdxK	STM2435	bifunctional pyridoxal kinase/hydroxymethylpyrimidine kinase				NC_003197.2	2547553	2548431	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1253952	0	live	cysK	STM2430	cysteine synthase A				NC_003197.2	2543157	2544201	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1253859	0	live	ackA	STM2337	acetate kinase				NC_003197.2	2447927	2449140	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1253799	0	live	nrdA	STM2277	ribonucleoside-diphosphate reductase subunit alpha				NC_003197.2	2381277	2383684	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1253788	0	live	apbE	STM2266	FAD:protein FMN transferase ApbE				NC_003197.2	2364275	2365341	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1253781	0	live	napA	STM2259	nitrate reductase catalytic subunit				NC_003197.2	2356417	2358914	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1253767	0	live	STM2245	STM2245	putative outer membrane protein				NC_003197.2	2345408	2345977	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1253754	0	live	oafA	STM2232	acyltransferase				NC_003197.2	2332124	2333958	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1253722	0	live	lysP	STM2200	lysine transporter				NC_003197.2	2298887	2300373	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1253687	0	live	yehZ	STM2165	ABC transporter substrate-binding protein				NC_003197.2	2260073	2261002	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1253600	0	live	wzzB	STM2079	LPS O-antigen chain length determinant protein WzzB				NC_003197.2	2156829	2157822	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1253559	0	live	pduA	STM2038	propanediol utilization protein				NC_003197.2	2116837	2117127	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1253540	0	live	cbiP	STM2019	synthesis of vitamin B12 adenosyl cobalamide precursor				NC_003197.2	2099679	2101205	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1253539	0	live	cobU	STM2018	bifunctional adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase				NC_003197.2	2099137	2099693	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1253479	0	live	fliB	STM1958	lysine-N-methylase				NC_003197.2	2046371	2047583	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1253440	0	live	cheM	STM1919	methyl-accepting chemotaxis protein II				NC_003197.2	2014753	2016428	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1253431	0	live	STM1910	STM1910	penicillin-binding protein 2				NC_003197.2	2004509	2006387	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1253302	0	live	pth	STM1783	peptidyl-tRNA hydrolase				NC_003197.2	1881087	1881695	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1253300	0	live	ychM	STM1781	putative SulP family transport protein				NC_003197.2	1878851	1880512	plus	0		
